# composition,0.5LiF-0.5BeF2
# source,Sun, 2024
# temperature_K,900
# raw_file,0.5LiF-0.5BeF2_Sun_2024_900.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Be-Be,Be-F,Be-Li,F-F,Li-F,Li-Li
0.1335768618354177,0.0,0.0,0.0,0.0,0.0,0.0
0.13852415301450727,0.0,0.0,0.0,0.0,0.0,0.0
0.1434714441935968,0.0,0.0,0.0,0.0,0.0,0.0
0.14841873537268635,0.0,0.0,0.0,0.0,0.0,0.0
0.1533660265517759,0.0,0.0,0.0,0.0,0.0,0.0
0.15831331773086543,0.0,0.0,0.0,0.0,0.0,0.0
0.16326060890995497,0.0,0.0,0.0,0.0,0.0,0.0
0.16820790008904452,0.0,0.0,0.0,0.0,0.0,0.0
0.17315519126813406,0.0,0.0,0.0,0.0,0.0,0.0
0.1781024824472236,0.0,0.0,0.0,0.0,0.0,0.0
0.18304977362631317,0.0,0.0,0.0,0.0,0.0,0.0
0.1879970648054027,0.0,0.0,0.0,0.0,0.0,0.0
0.19294435598449225,0.0,0.0,0.0,0.0,0.0,0.0
0.1978916471635818,0.0,0.0,0.0,0.0,0.0,0.0
0.20283893834267133,0.0,0.0,0.0,0.0,0.0,0.0
0.20778622952176087,0.0,0.0,0.0,0.0,0.0,0.0
0.21273352070085041,0.0,0.0,0.0,0.0,0.0,0.0
0.21768081187993998,0.0,0.0,0.0,0.0,0.0,0.0
0.22262810305902953,0.0,0.0,0.0,0.0,0.0,0.0
0.22757539423811907,0.0,0.0,0.0,0.0,0.0,0.0
0.2325226854172086,0.0,0.0,0.0,0.0,0.0,0.0
0.23746997659629815,0.0,0.0,0.0,0.0,0.0,0.0
0.2424172677753877,0.0,0.0,0.0,0.0,0.0,0.0
0.24736455895447723,0.0,0.0,0.0,0.0,0.0,0.0
0.2523118501335668,0.0,0.0,0.0,0.0,0.0,0.0
0.2572591413126563,0.0,0.0,0.0,0.0,0.0,0.0
0.26220643249174586,0.0,0.0,0.0,0.0,0.0,0.0
0.2671537236708354,0.0,0.0,0.0,0.0,0.0,0.0
0.27210101484992494,0.0,0.0,0.0,0.0,0.0,0.0
0.27704830602901453,0.0,0.0,0.0,0.0,0.0,0.0
0.2819955972081041,0.0,0.0,0.0,0.0,0.0,0.0
0.2869428883871936,0.0,0.0,0.0,0.0,0.0,0.0
0.29189017956628316,0.0,0.0,0.0,0.0,0.0,0.0
0.2968374707453727,0.0,0.0,0.0,0.0,0.0,0.0
0.30178476192446224,0.0,0.0,0.0,0.0,0.0,0.0
0.3067320531035518,0.0,0.0,0.0,0.0,0.0,0.0
0.3116793442826413,0.0,0.0,0.0,0.0,0.0,0.0
0.31662663546173087,0.0,0.0,0.0,0.0,0.0,0.0
0.3215739266408204,0.0,0.0,0.0,0.0,0.0,0.0
0.32652121781990995,0.0,0.0,0.0,0.0,0.0,0.0
0.3314685089989995,0.0,0.0,0.0,0.0,0.0,0.0
0.33641580017808903,0.0,0.0,0.0,0.0,0.0,0.0
0.34136309135717857,0.0,0.0,0.0,0.0,0.0,0.0
0.3463103825362681,0.0,0.0,0.0,0.0,0.0,0.0
0.35125767371535765,0.0,0.0,0.0,0.0,0.0,0.0
0.3562049648944472,0.0,0.0,0.0,0.0,0.0,0.0
0.3611522560735368,0.0,0.0,0.0,0.0,0.0,0.0
0.36609954725262633,0.0,0.0,0.0,0.0,0.0,0.0
0.3710468384317159,0.0,0.0,0.0,0.0,0.0,0.0
0.3759941296108054,0.0,0.0,0.0,0.0,0.0,0.0
0.38094142078989496,0.0,0.0,0.0,0.0,0.0,0.0
0.3858887119689845,0.0,0.0,0.0,0.0,0.0,0.0
0.39083600314807404,0.0,0.0,0.0,0.0,0.0,0.0
0.3957832943271636,0.0,0.0,0.0,0.0,0.0,0.0
0.4007305855062531,0.0,0.0,0.0,0.0,0.0,0.0
0.40567787668534266,0.0,0.0,0.0,0.0,0.0,0.0
0.4106251678644322,0.0,0.0,0.0,0.0,0.0,0.0
0.41557245904352175,0.0,0.0,0.0,0.0,0.0,0.0
0.4205197502226113,0.0,0.0,0.0,0.0,0.0,0.0
0.42546704140170083,0.0,0.0,0.0,0.0,0.0,0.0
0.43041433258079037,0.0,0.0,0.0,0.0,0.0,0.0
0.43536162375987997,0.0,0.0,0.0,0.0,0.0,0.0
0.4403089149389695,0.0,0.0,0.0,0.0,0.0,0.0
0.44525620611805905,0.0,0.0,0.0,0.0,0.0,0.0
0.4502034972971486,0.0,0.0,0.0,0.0,0.0,0.0
0.45515078847623813,0.0,0.0,0.0,0.0,0.0,0.0
0.4600980796553277,0.0,0.0,0.0,0.0,0.0,0.0
0.4650453708344172,0.0,0.0,0.0,0.0,0.0,0.0
0.46999266201350676,0.0,0.0,0.0,0.0,0.0,0.0
0.4749399531925963,0.0,0.0,0.0,0.0,0.0,0.0
0.47988724437168584,0.0,0.0,0.0,0.0,0.0,0.0
0.4848345355507754,0.0,0.0,0.0,0.0,0.0,0.0
0.4897818267298649,0.0,0.0,0.0,0.0,0.0,0.0
0.49472911790895446,0.0,0.0,0.0,0.0,0.0,0.0
0.499676409088044,0.0,0.0,0.0,0.0,0.0,0.0
0.5046237002671335,0.0,0.0,0.0,0.0,0.0,0.0
0.5095709914462231,0.0,0.0,0.0,0.0,0.0,0.0
0.5145182826253126,0.0,0.0,0.0,0.0,0.0,0.0
0.5194655738044022,0.0,0.0,0.0,0.0,0.0,0.0
0.5244128649834917,0.0,0.0,0.0,0.0,0.0,0.0
0.5293601561625813,0.0,0.0,0.0,0.0,0.0,0.0
0.5343074473416708,0.0,0.0,0.0,0.0,0.0,0.0
0.5392547385207603,0.0,0.0,0.0,0.0,0.0,0.0
0.5442020296998499,0.0,0.0,0.0,0.0,0.0,0.0
0.5491493208789394,0.0,0.0,0.0,0.0,0.0,0.0
0.5540966120580291,0.0,0.0,0.0,0.0,0.0,0.0
0.5590439032371186,0.0,0.0,0.0,0.0,0.0,0.0
0.5639911944162082,0.0,0.0,0.0,0.0,0.0,0.0
0.5689384855952977,0.0,0.0,0.0,0.0,0.0,0.0
0.5738857767743872,0.0,0.0,0.0,0.0,0.0,0.0
0.5788330679534768,0.0,0.0,0.0,0.0,0.0,0.0
0.5837803591325663,0.0,0.0,0.0,0.0,0.0,0.0
0.5887276503116559,0.0,0.0,0.0,0.0,0.0,0.0
0.5936749414907454,0.0,0.0,0.0,0.0,0.0,0.0
0.5986222326698349,0.0,0.0,0.0,0.0,0.0,0.0
0.6035695238489245,0.0,0.0,0.0,0.0,0.0,0.0
0.608516815028014,0.0,0.0,0.0,0.0,0.0,0.0
0.6134641062071036,0.0,0.0,0.0,0.0,0.0,0.0
0.6184113973861931,0.0,0.0,0.0,0.0,0.0,0.0
0.6233586885652826,0.0,0.0,0.0,0.0,0.0,0.0
0.6283059797443722,0.0,0.0,0.0,0.0,0.0,0.0
0.6332532709234617,0.0,0.0,0.0,0.0,0.0,0.0
0.6382005621025513,0.0,0.0,0.0,0.0,0.0,0.0
0.6431478532816408,0.0,0.0,0.0,0.0,0.0,0.0
0.6480951444607304,0.0,0.0,0.0,0.0,0.0,0.0
0.6530424356398199,0.0,0.0,0.0,0.0,0.0,0.0
0.6579897268189094,0.0,0.0,0.0,0.0,0.0,0.0
0.662937017997999,0.0,0.0,0.0,0.0,0.0,0.0
0.6678843091770885,0.0,0.0,0.0,0.0,0.0,0.0
0.6728316003561781,0.0,0.0,0.0,0.0,0.0,0.0
0.6777788915352676,0.0,0.0,0.0,0.0,0.0,0.0
0.6827261827143571,0.0,0.0,0.0,0.0,0.0,0.0
0.6876734738934467,0.0,0.0,0.0,0.0,0.0,0.0
0.6926207650725362,0.0,0.0,0.0,0.0,0.0,0.0
0.6975680562516258,0.0,0.0,0.0,0.0,0.0,0.0
0.7025153474307153,0.0,0.0,0.0,0.0,0.0,0.0
0.7074626386098049,0.0,0.0,0.0,0.0,0.0,0.0
0.7124099297888944,0.0,0.0,0.0,0.0,0.0,0.0
0.717357220967984,0.0,0.0,0.0,0.0,0.0,0.0
0.7223045121470736,0.0,0.0,0.0,0.0,0.0,0.0
0.7272518033261631,0.0,0.0,0.0,0.0,0.0,0.0
0.7321990945052527,0.0,0.0,0.0,0.0,0.0,0.0
0.7371463856843422,0.0,0.0,0.0,0.0,0.0,0.0
0.7420936768634318,0.0,0.0,0.0,0.0,0.0,0.0
0.7470409680425213,0.0,0.0,0.0,0.0,0.0,0.0
0.7519882592216108,0.0,0.0,0.0,0.0,0.0,0.0
0.7569355504007004,0.0,0.0,0.0,0.0,0.0,0.0
0.7618828415797899,0.0,0.0,0.0,0.0,0.0,0.0
0.7668301327588795,0.0,0.0,0.0,0.0,0.0,0.0
0.771777423937969,0.0,0.0,0.0,0.0,0.0,0.0
0.7767247151170585,0.0,0.0,0.0,0.0,0.0,0.0
0.7816720062961481,0.0,0.0,0.0,0.0,0.0,0.0
0.7866192974752376,0.0,0.0,0.0,0.0,0.0,0.0
0.7915665886543272,0.0,0.0,0.0,0.0,0.0,0.0
0.7965138798334167,0.0,0.0,0.0,0.0,0.0,0.0
0.8014611710125062,0.0,0.0,0.0,0.0,0.0,0.0
0.8064084621915958,0.0,0.0,0.0,0.0,0.0,0.0
0.8113557533706853,0.0,0.0,0.0,0.0,0.0,0.0
0.8163030445497749,0.0,0.0,0.0,0.0,0.0,0.0
0.8212503357288644,0.0,0.0,0.0,0.0,0.0,0.0
0.826197626907954,0.0,0.0,0.0,0.0,0.0,0.0
0.8311449180870435,0.0,0.0,0.0,0.0,0.0,0.0
0.836092209266133,0.0,0.0,0.0,0.0,0.0,0.0
0.8410395004452226,0.0,0.0,0.0,0.0,0.0,0.0
0.8459867916243121,0.0,0.0,0.0,0.0,0.0,0.0
0.8509340828034017,0.0,0.0,0.0,0.0,0.0,0.0
0.8558813739824912,0.0,0.0,0.0,0.0,0.0,0.0
0.8608286651615807,0.0,0.0,0.0,0.0,0.0,0.0
0.8657759563406703,0.0,0.0,0.0,0.0,0.0,0.0
0.8707232475197599,0.0,0.0,0.0,0.0,0.0,0.0
0.8756705386988495,0.0,0.0,0.0,0.0,0.0,0.0
0.880617829877939,0.0,0.0,0.0,0.0,0.0,0.0
0.8855651210570286,0.0,0.0,0.0,0.0,0.0,0.0
0.8905124122361181,0.0,0.0,0.0,0.0,0.0,0.0
0.8954597034152076,0.0,0.0,0.0,0.0,0.0,0.0
0.9004069945942972,0.0,0.0,0.0,0.0,0.0,0.0
0.9053542857733867,0.0,0.0,0.0,0.0,0.0,0.0
0.9103015769524763,0.0,0.0,0.0,0.0,0.0,0.0
0.9152488681315658,0.0,0.0,0.0,0.0,0.0,0.0
0.9201961593106553,0.0,0.0,0.0,0.0,0.0,0.0
0.9251434504897449,0.0,0.0,0.0,0.0,0.0,0.0
0.9300907416688344,0.0,0.0,0.0,0.0,0.0,0.0
0.935038032847924,0.0,0.0,0.0,0.0,0.0,0.0
0.9399853240270135,0.0,0.0,0.0,0.0,0.0,0.0
0.944932615206103,0.0,0.0,0.0,0.0,0.0,0.0
0.9498799063851926,0.0,0.0,0.0,0.0,0.0,0.0
0.9548271975642821,0.0,0.0,0.0,0.0,0.0,0.0
0.9597744887433717,0.0,0.0,0.0,0.0,0.0,0.0
0.9647217799224612,0.0,0.0,0.0,0.0,0.0,0.0
0.9696690711015508,0.0,0.0,0.0,0.0,0.0,0.0
0.9746163622806403,0.0,0.0,0.0,0.0,0.0,0.0
0.9795636534597298,0.0,0.0,0.0,0.0,0.0,0.0
0.9845109446388194,0.0,0.0,0.0,0.0,0.0,0.0
0.9894582358179089,0.0,0.0,0.0,0.0,0.0,0.0
0.9944055269969985,0.0,0.0008084618042605827,0.0,0.0,0.0,0.0
0.999352818176088,0.0,0.002719942965223116,0.0,0.0,0.0,0.0
1.0043001093551776,0.0,0.004631424126185649,0.0,0.0,0.0,0.0
1.009247400534267,0.0,0.006542905287148183,0.0,0.0,0.0,0.0
1.0141946917133566,0.0,0.008454386448110716,0.0,0.0,0.0,0.0
1.0191419828924462,0.0,0.01036586760907325,0.0,0.0,0.0,0.0
1.0240892740715357,0.0,0.012277348770035782,0.0,0.0,0.0,0.0
1.0290365652506253,0.0,0.014188829930998315,0.0,0.0,0.0,0.0
1.0339838564297148,0.0,0.016100311091960848,0.0,0.0,0.0,0.0
1.0389311476088043,0.0,0.018011792252923382,0.0,0.0,0.0,0.0
1.0438784387878939,0.0,0.019923273413885917,0.0,0.0,0.0,0.0
1.0488257299669834,0.0,0.021834754574848448,0.0,0.0,0.0,0.0
1.053773021146073,0.0,0.023746235735810983,0.0,0.0,0.0,0.0
1.0587203123251625,0.0,0.025657716896773514,0.0,0.0,0.0,0.0
1.063667603504252,0.0,0.027569198057736048,0.0,0.0,0.0,0.0
1.0686148946833416,0.0,0.029480679218698583,0.0,0.0,0.0,0.0
1.0735621858624311,0.0,0.03139216037966112,0.0,0.0,0.0,0.0
1.0785094770415207,0.0,0.033303641540623645,0.0,0.0,0.0,0.0
1.0834567682206102,0.0,0.03521512270158618,0.0,0.0,0.0,0.0
1.0884040593996998,0.0,0.037126603862548714,0.0,0.0,0.0,0.0
1.0933513505787893,0.0,0.03903808502351125,0.0,0.0,0.0,0.0
1.0982986417578788,0.0,0.04094956618447378,0.0,0.0,0.0,0.0
1.1032459329369684,0.0,0.04286104734543632,0.0,0.0,0.0,0.0
1.1081932241160581,0.0,0.044772528506398936,0.0,0.0,0.0,0.0
1.1131405152951477,0.0,0.04668400966736147,0.0,0.0,0.0,0.0
1.1180878064742372,0.0,0.048595490828324,0.0,0.0,0.0,0.0
1.1230350976533268,0.0,0.05050697198928653,0.0,0.0,0.0,0.0
1.1279823888324163,0.0,0.05241845315024907,0.0,0.0,0.0,0.0
1.1329296800115058,0.0,0.0543299343112116,0.0,0.0,0.0,0.0
1.1378769711905954,0.0,0.056241415472174136,0.0,0.0,0.0,0.0
1.142824262369685,0.0,0.058152896633136664,0.0,0.0,0.0,0.0
1.1477715535487745,0.0,0.0600643777940992,0.0,0.0,0.0,0.0
1.152718844727864,0.0,0.06197585895506173,0.0,0.0,0.0,0.0
1.1576661359069536,0.0,0.06388734011602426,0.0,0.0,0.0,0.0
1.162613427086043,0.0,0.0657988212769868,0.0,0.0,0.0,0.0
1.1675607182651326,0.0,0.06771030243794933,0.0,0.0,0.0,0.0
1.1725080094442222,0.0,0.06962178359891187,0.0,0.0,0.0,0.0
1.1774553006233117,0.0,0.0715332647598744,0.0,0.0,0.0,0.0
1.1824025918024013,0.0,0.07344474592083693,0.0,0.0,0.0,0.0
1.1873498829814908,0.0,0.07535622708179947,0.0,0.0,0.0,0.0
1.1922971741605803,0.0,0.077267708242762,0.0,0.0,0.0,0.0
1.1972444653396699,0.0,0.07917918940372454,0.0,0.0,0.0,0.0
1.2021917565187594,0.0,0.08109067056468706,0.0,0.0,0.0,0.0
1.207139047697849,0.0,0.0830021517256496,0.0,0.0,0.0,0.0
1.2120863388769385,0.0,0.08491363288661213,0.0,0.0,0.0,0.0
1.217033630056028,0.0,0.08682511404757466,0.0,0.0,0.0,0.0
1.2219809212351176,0.0,0.0887365952085372,0.0,0.0,0.0,0.0
1.2269282124142071,0.0,0.09064807636949973,0.0,0.0,0.0,0.0
1.2318755035932967,0.0,0.09255955753046227,0.0,0.0,0.0,0.0
1.2368227947723862,0.0,0.0944710386914248,0.0,0.0,0.0,0.0
1.2417700859514758,0.0,0.09638251985238733,0.0,0.0,0.0,0.0
1.2467173771305653,0.0,0.09829400101334987,0.0,0.0,0.0,0.0
1.2516646683096548,0.0,0.1002054821743124,0.0,0.0,0.0,0.0
1.2566119594887444,0.0,0.10211696333527494,0.0,0.0,0.0,0.0
1.261559250667834,0.0,0.10402844449623747,0.0,0.0,0.0,0.0
1.2665065418469235,0.0,0.1059399256572,0.0,0.0,0.0,0.0
1.271453833026013,0.0,0.10785140681816253,0.0,0.0,0.0,0.0
1.2764011242051025,0.0,0.10976288797912506,0.0,0.0,0.0,0.0
1.281348415384192,0.0,0.1116743691400876,0.0,0.0,0.0,0.0
1.2862957065632816,0.0,0.11358585030105013,0.0,0.0,0.0,0.0
1.2912429977423712,0.0,0.11549733146201266,0.0,0.0,0.0,0.0
1.2961902889214607,0.0,0.13282842889097599,0.0,0.0,0.0,0.0
1.3011375801005503,0.0,0.15725588997197368,0.0,0.0,0.0,0.0
1.3060848712796398,0.0,0.18168335105297137,0.0,0.0,0.0,0.0
1.3110321624587293,0.0,0.20611081213396906,0.0,0.0,0.0,0.0
1.3159794536378189,0.0,0.23053827321496675,0.0,0.0,0.0,0.0
1.3209267448169084,0.0,0.2549657342959645,0.0,0.0,0.0,0.0
1.325874035995998,0.0,0.27939319537696217,0.0,0.0,0.0,0.0
1.3308213271750875,0.0,0.30382065645795986,0.0,0.0,0.0,0.0
1.335768618354177,0.0,0.32824811753895755,0.0,0.0,0.0,0.0
1.3407159095332666,0.0,0.3526755786199552,0.0,0.0,0.0,0.0
1.3456632007123561,0.0,0.7662960047265162,0.0,0.0,0.0,0.0
1.3506104918914457,0.0,1.1602207983027824,0.0,0.0,0.0,0.0
1.3555577830705352,0.0,1.364329010962992,0.0,0.0,0.0,0.0
1.3605050742496247,0.0,1.5684372236232018,0.0,0.0,0.0,0.0
1.3654523654287143,0.0,1.7725454362834114,0.0,0.0,0.0,0.0
1.3703996566078038,0.0,1.9766536489436213,0.0,0.0,0.0,0.0
1.3753469477868934,0.0,2.180761861603831,0.0,0.0,0.0,0.0
1.380294238965983,0.0,2.4731324568738207,0.0,0.0,0.0,0.0
1.3852415301450725,0.0,2.7973816800050773,0.0,0.0,0.0,0.0
1.390188821324162,0.0,3.1216309031363334,0.0,0.0,0.0,0.0
1.3951361125032515,0.0,3.44588012626759,0.0,0.0,0.0,0.0
1.400083403682341,0.0,3.70839002744154,0.0,0.0,0.0,0.0
1.4050306948614306,0.0,3.9084435974776994,0.0,0.0,0.0,0.0
1.4099779860405202,0.0,4.1084971675138595,0.0,0.0,0.0,0.0
1.4149252772196097,0.0,4.308550737550019,0.0,0.0,0.0,0.0
1.4198725683986992,0.0,4.508604307586179,0.0,0.0,0.0,0.0
1.4248198595777888,0.0,4.708657877622338,0.0,0.0,0.0,0.0
1.4297671507568785,0.0,4.908711447658507,0.0,0.0,0.0,0.0
1.434714441935968,0.0,5.089944736792601,0.0,0.0,0.0,0.0
1.4396617331150576,0.0,5.246687614742677,0.0,0.0,0.0032349705060750003,0.0
1.4446090242941472,0.0,5.4034304926927526,0.0,0.0,0.008240010300502228,0.0
1.4495563154732367,0.0,5.560173370642828,0.0,0.0,0.013245050094929454,0.0
1.4545036066523263,0.0,5.716916248592904,0.0,0.0,0.01825008988935668,0.0
1.4594508978314158,0.0,5.87365912654298,0.0,0.0,0.023255129683783907,0.0
1.4643981890105053,0.0,6.030402004493055,0.0,0.0,0.028260169478211136,0.0
1.4693454801895949,0.0,6.187144882443131,0.0,0.0,0.03326520927263836,0.0
1.4742927713686844,0.0,6.343887760393207,0.0,0.0,0.03827024906706559,0.0
1.479240062547774,0.0,7.101183891958171,0.0,0.0,0.04327528886149282,0.0
1.4841873537268635,0.0,7.6270730423305,0.0,0.0,0.048280328655920045,0.0
1.489134644905953,0.0,7.9402530031939795,0.0,0.0,0.053285368450347266,0.0
1.4940819360850426,0.0,8.253432964057458,0.0,0.0,0.058290408244774494,0.0
1.4990292272641321,0.0,8.664226868446546,0.0,0.0,0.06329544803920172,0.0
1.5039765184432217,0.0,9.02617056322413,0.0,0.0,0.06830048783362895,0.0
1.5089238096223112,0.0,9.1951446491238,0.0,0.0,0.07330552762805617,0.0
1.5138711008014007,0.0,9.36411873502347,0.0,0.0,0.07831056742248341,0.0
1.5188183919804903,0.0,9.577081509898804,0.0,0.0,0.08403916812198363,0.0
1.5237656831595798,0.0,9.828408880536962,0.0,0.0,0.09266678021661151,0.0
1.5287129743386694,0.0,9.970413161102218,0.0,0.0,0.10129439231123938,0.0
1.533660265517759,0.0,9.993385256947002,0.0,0.0,0.10992200440586726,0.0
1.5386075566968485,0.0,9.926146622145872,0.0,0.0,0.11854961650049514,0.0
1.543554847875938,0.0,9.771299577522868,0.0,0.0,0.127177228595123,0.0
1.5485021390550275,0.0,9.610635899271097,0.0,0.0,0.1358048406897509,0.0
1.553449430234117,0.0,9.436744850771554,0.0,0.0,0.14443245278437877,0.0
1.5583967214132066,0.0,9.245923595299121,0.0,0.0,0.15306006487900664,0.0
1.5633440125922962,0.0,9.014386899713122,0.0,0.0,0.1616876769736345,0.0
1.5682913037713857,0.0,8.82226576647655,0.0,0.0,0.17627660479825116,0.0
1.5732385949504752,0.0,8.65677757380339,0.0,0.0,0.20274381423374474,0.0
1.5781858861295648,0.0,8.49128938113023,0.0,0.0,0.22921102366923832,0.0
1.5831331773086543,0.0,8.263643498488069,0.0,0.0,0.2556782331047319,0.0
1.5880804684877439,0.0,8.017612843954135,0.0,0.0,0.2821454425402255,0.0
1.5930277596668334,0.0,7.7715821894202,0.0,0.0,0.3118709753842921,0.0
1.597975050845923,0.0,7.647517267432818,0.0,0.0,0.34645609348681206,0.0
1.6029223420250125,0.0,7.530317872270043,0.0,0.0,0.381041211589332,0.0
1.607869633204102,0.0,7.413118477107268,0.0,0.0,0.415626329691852,0.0
1.6128169243831916,0.0,7.2959190819444935,0.0,0.0,0.45515660356989346,0.0
1.6177642155622811,0.0,7.178719686781719,0.0,0.0,0.5067518352390196,0.0
1.6227115067413707,0.0,7.061520291618943,0.0,0.0,0.5583470669081457,0.0
1.6276587979204602,0.0,6.944320896456168,0.0,0.0,0.6099259003750095,0.0
1.6326060890995497,0.0,6.7607447981001565,0.0,0.0,0.6540460305999098,0.0
1.6375533802786393,0.0,6.568470268164853,0.0,0.0,0.6981661608248102,0.0
1.6425006714577288,0.0,6.376195738229548,0.0,0.0,0.7422862910497106,0.0
1.6474479626368184,0.0,6.183921208294244,0.0,0.0,0.7864064212746109,0.0
1.652395253815908,0.0,5.99164667835894,0.0,0.0,0.8318633119041768,0.0
1.6573425449949974,0.0,5.79849604938932,0.0,0.0,0.895243391234459,0.0
1.662289836174087,0.0,5.602478776603092,0.0,0.0,0.9586234705647411,0.0
1.6672371273531765,0.0,5.406461503816864,0.0,0.0,1.0220035498950233,0.0
1.672184418532266,0.0,5.210444231030635,0.0,0.0,1.0853836292253054,0.0
1.6771317097113556,0.0,5.014426958244407,0.0,0.0,1.1501974367110106,0.0
1.6820790008904452,0.0,4.818409685458178,0.0,0.0,1.2240718741590975,0.0
1.6870262920695347,0.0,4.62239241267195,0.0,0.0,1.2979463116071843,0.0
1.6919735832486242,0.0,4.428275692936968,0.0,0.0,1.3718207490552712,0.0
1.6969208744277138,0.0,4.2433398944189795,0.0,0.0,1.445695186503358,0.0
1.7018681656068033,0.0,4.05840409590099,0.0,0.0,1.5176026353034335,0.0
1.7068154567858929,0.0,3.873468297383001,0.0,0.0,1.5818270086588118,0.0
1.7117627479649824,0.0,3.688532498865012,0.0,0.0,1.6460513820141898,0.0
1.716710039144072,0.0,3.5035967003470225,0.0,0.0,1.7102757553695678,0.0
1.7216573303231615,0.0,3.318660901829033,0.0,0.0,1.7745001287249458,0.0
1.726604621502251,0.0,3.1337251033110443,0.0,0.0,1.8434675071364852,0.0
1.7315519126813406,0.0,2.948789304793055,0.0,0.0,1.9251908910977753,0.0
1.73649920386043,0.0,2.8114481674335456,0.0,0.0,2.0069142750590654,0.0
1.7414464950395199,0.0,2.69485421560064,0.0,0.0,2.156048972387086,0.0
1.7463937862186094,0.0,2.5782602637677394,0.0,0.0,2.239740047154059,0.0
1.751341077397699,0.0,2.461666311934839,0.0,0.0,2.2802726459181697,0.0
1.7562883685767885,0.0,2.3450723601019385,0.0,0.0,2.3208052446822807,0.0
1.761235659755878,0.0,2.228478408269038,0.0,0.0,2.361080055734295,0.0
1.7661829509349676,0.0,2.1118844564361376,0.0,0.0,2.394161597657612,0.0
1.7711302421140571,0.0,1.9952905046032372,0.0,0.0,2.427243139580929,0.0
1.7760775332931467,0.0,1.8786965527703365,0.0,0.0,2.460324681504246,0.0
1.7810248244722362,0.0,1.762102600937436,0.0,0.0,2.493406223427563,0.0
1.7859721156513257,0.0,1.6455086491045356,0.0,0.0,2.52648776535088,0.0
1.7909194068304153,0.0,1.5490479114532738,0.0,0.0,2.5674649228290773,0.0
1.7958666980095048,0.0,1.4832562659844972,0.0,0.0,2.608954321562788,0.0
1.8008139891885944,0.0,1.4174646205157209,0.0,0.0,2.6504437202964986,0.0
1.805761280367684,0.0,1.3516729750469443,0.0,0.0,2.6919331190302094,0.0
1.8107085715467734,0.0,1.2858813295781677,0.0,0.0,2.8277528176209326,0.0
1.815655862725863,0.0,1.2200896841093913,0.0,0.0,2.8741856732941513,0.0
1.8206031539049525,0.0,1.1542980386406148,0.0,0.0,2.9206185289673705,0.0
1.825550445084042,0.0,1.0885063931718382,0.0,0.0,2.9585494491566795,0.0
1.8304977362631316,0.0,1.0227147477030618,0.0,0.0,2.9928821269276424,0.0
1.8354450274422212,0.0,0.9569231022342852,0.0,0.0,3.0272148046986054,0.0
1.8403923186213107,0.0,0.8911314567655088,0.0,0.0,3.0713353086131683,0.0
1.8453396098004002,0.0,0.8253398112967322,0.0,0.0,3.120012448338234,0.0
1.8502869009794898,0.0,0.7595481658279557,0.0,0.0,3.133772484862747,0.0
1.8552341921585793,0.0,0.6937565203591792,0.0,0.0,3.1444607048161846,0.0
1.8601814833376689,0.0,0.6405370863294289,0.0,0.0,3.1479230843026014,0.0
1.8651287745167584,0.0,0.6211098576251219,0.0,0.0,3.14400032516836,0.0
1.870076065695848,0.0,0.6016826289208151,0.0,0.0,3.140077566034118,0.0
