Salt,Temperatures_K,Thermal_Conductivity_W_mK
0.6LiF-0.4NaF,"930.000000,932.727273,935.454545,938.181818,940.909091,943.636364,946.363636,949.090909,951.818182,954.545455,957.272727,960.000000,962.727273,965.454545,968.181818,970.909091,973.636364,976.363636,979.090909,981.818182,984.545455,987.272727,990.000000,992.727273,995.454545,998.181818,1000.909091,1003.636364,1006.363636,1009.090909,1011.818182,1014.545455,1017.272727,1020.000000,1022.727273,1025.454545,1028.181818,1030.909091,1033.636364,1036.363636,1039.090909,1041.818182,1044.545455,1047.272727,1050.000000,1052.727273,1055.454545,1058.181818,1060.909091,1063.636364,1066.363636,1069.090909,1071.818182,1074.545455,1077.272727,1080.000000,1082.727273,1085.454545,1088.181818,1090.909091,1093.636364,1096.363636,1099.090909,1101.818182,1104.545455,1107.272727,1110.000000,1112.727273,1115.454545,1118.181818,1120.909091,1123.636364,1126.363636,1129.090909,1131.818182,1134.545455,1137.272727,1140.000000,1142.727273,1145.454545,1148.181818,1150.909091,1153.636364,1156.363636,1159.090909,1161.818182,1164.545455,1167.272727,1170.000000,1172.727273,1175.454545,1178.181818,1180.909091,1183.636364,1186.363636,1189.090909,1191.818182,1194.545455,1197.272727,1200.000000","0.821664,0.820127,0.818592,0.817058,0.815526,0.813995,0.812465,0.810937,0.809410,0.807885,0.806361,0.804838,0.803317,0.801797,0.800278,0.798761,0.797245,0.795731,0.794218,0.792706,0.791196,0.789687,0.788179,0.786673,0.785169,0.783665,0.782163,0.780663,0.779163,0.777666,0.776169,0.774674,0.773180,0.771688,0.770197,0.768708,0.767219,0.765733,0.764247,0.762763,0.761280,0.759799,0.758319,0.756841,0.755364,0.753888,0.752414,0.750941,0.749469,0.747999,0.746530,0.745063,0.743596,0.742132,0.740668,0.739207,0.737746,0.736287,0.734829,0.733373,0.731918,0.730464,0.729012,0.727561,0.726111,0.724663,0.723217,0.721771,0.720327,0.718885,0.717443,0.716004,0.714565,0.713128,0.711692,0.710258,0.708825,0.707394,0.705964,0.704535,0.703107,0.701681,0.700257,0.698834,0.697412,0.695991,0.694572,0.693154,0.691738,0.690323,0.688909,0.687497,0.686087,0.684677,0.683269,0.681862,0.680457,0.679053,0.677651,0.676250"
0.5BeF2-0.5LiF,"654.000000,657.494949,660.989899,664.484848,667.979798,671.474747,674.969697,678.464646,681.959596,685.454545,688.949495,692.444444,695.939394,699.434343,702.929293,706.424242,709.919192,713.414141,716.909091,720.404040,723.898990,727.393939,730.888889,734.383838,737.878788,741.373737,744.868687,748.363636,751.858586,755.353535,758.848485,762.343434,765.838384,769.333333,772.828283,776.323232,779.818182,783.313131,786.808081,790.303030,793.797980,797.292929,800.787879,804.282828,807.777778,811.272727,814.767677,818.262626,821.757576,825.252525,828.747475,832.242424,835.737374,839.232323,842.727273,846.222222,849.717172,853.212121,856.707071,860.202020,863.696970,867.191919,870.686869,874.181818,877.676768,881.171717,884.666667,888.161616,891.656566,895.151515,898.646465,902.141414,905.636364,909.131313,912.626263,916.121212,919.616162,923.111111,926.606061,930.101010,933.595960,937.090909,940.585859,944.080808,947.575758,951.070707,954.565657,958.060606,961.555556,965.050505,968.545455,972.040404,975.535354,979.030303,982.525253,986.020202,989.515152,993.010101,996.505051,1000.000000","0.733918,0.733500,0.733081,0.732661,0.732239,0.731815,0.731391,0.730964,0.730536,0.730106,0.729675,0.729243,0.728809,0.728373,0.727936,0.727497,0.727057,0.726615,0.726171,0.725726,0.725279,0.724831,0.724381,0.723930,0.723477,0.723022,0.722566,0.722108,0.721649,0.721187,0.720725,0.720260,0.719794,0.719326,0.718857,0.718386,0.717913,0.717439,0.716963,0.716485,0.716005,0.715524,0.715041,0.714557,0.714070,0.713582,0.713093,0.712601,0.712108,0.711613,0.711116,0.710618,0.710117,0.709615,0.709112,0.708606,0.708099,0.707590,0.707079,0.706566,0.706051,0.705535,0.705017,0.704497,0.703975,0.703451,0.702926,0.702399,0.701869,0.701338,0.700805,0.700271,0.699734,0.699196,0.698655,0.698113,0.697569,0.697023,0.696475,0.695925,0.695373,0.694819,0.694263,0.693706,0.693146,0.692585,0.692021,0.691456,0.690888,0.690319,0.689748,0.689174,0.688599,0.688022,0.687442,0.686861,0.686278,0.685692,0.685105,0.684516"
0.34BeF2-0.66LiF,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.835655,0.834560,0.833461,0.832358,0.831250,0.830138,0.829023,0.827903,0.826778,0.825650,0.824518,0.823381,0.822240,0.821095,0.819946,0.818792,0.817634,0.816472,0.815306,0.814136,0.812961,0.811782,0.810599,0.809411,0.808219,0.807023,0.805823,0.804618,0.803409,0.802196,0.800978,0.799756,0.798530,0.797299,0.796064,0.794825,0.793581,0.792333,0.791081,0.789824,0.788563,0.787297,0.786027,0.784753,0.783475,0.782192,0.780904,0.779612,0.778316,0.777016,0.775711,0.774401,0.773087,0.771769,0.770447,0.769120,0.767788,0.766452,0.765112,0.763767,0.762418,0.761065,0.759707,0.758344,0.756977,0.755606,0.754231,0.752851,0.751466,0.750077,0.748684,0.747286,0.745884,0.744477,0.743066,0.741651,0.740231,0.738807,0.737378,0.735945,0.734508,0.733066,0.731620,0.730169,0.728714,0.727255,0.725791,0.724323,0.722851,0.721374,0.719893,0.718407,0.716917,0.715423,0.713924,0.712422,0.710914,0.709403,0.707887,0.706367"
0.5LiCl-0.5KCl,"738.000000,741.656566,745.313131,748.969697,752.626263,756.282828,759.939394,763.595960,767.252525,770.909091,774.565657,778.222222,781.878788,785.535354,789.191919,792.848485,796.505051,800.161616,803.818182,807.474747,811.131313,814.787879,818.444444,822.101010,825.757576,829.414141,833.070707,836.727273,840.383838,844.040404,847.696970,851.353535,855.010101,858.666667,862.323232,865.979798,869.636364,873.292929,876.949495,880.606061,884.262626,887.919192,891.575758,895.232323,898.888889,902.545455,906.202020,909.858586,913.515152,917.171717,920.828283,924.484848,928.141414,931.797980,935.454545,939.111111,942.767677,946.424242,950.080808,953.737374,957.393939,961.050505,964.707071,968.363636,972.020202,975.676768,979.333333,982.989899,986.646465,990.303030,993.959596,997.616162,1001.272727,1004.929293,1008.585859,1012.242424,1015.898990,1019.555556,1023.212121,1026.868687,1030.525253,1034.181818,1037.838384,1041.494949,1045.151515,1048.808081,1052.464646,1056.121212,1059.777778,1063.434343,1067.090909,1070.747475,1074.404040,1078.060606,1081.717172,1085.373737,1089.030303,1092.686869,1096.343434,1100.000000","0.353432,0.352455,0.351479,0.350504,0.349531,0.348559,0.347589,0.346619,0.345651,0.344684,0.343719,0.342754,0.341791,0.340830,0.339869,0.338910,0.337952,0.336995,0.336040,0.335086,0.334133,0.333181,0.332231,0.331282,0.330334,0.329387,0.328442,0.327498,0.326555,0.325614,0.324673,0.323734,0.322797,0.321860,0.320925,0.319991,0.319059,0.318127,0.317197,0.316268,0.315341,0.314415,0.313490,0.312566,0.311643,0.310722,0.309802,0.308884,0.307966,0.307050,0.306135,0.305222,0.304309,0.303398,0.302488,0.301580,0.300673,0.299767,0.298862,0.297958,0.297056,0.296155,0.295256,0.294357,0.293460,0.292564,0.291670,0.290777,0.289884,0.288994,0.288104,0.287216,0.286329,0.285443,0.284559,0.283676,0.282794,0.281913,0.281034,0.280156,0.279279,0.278403,0.277529,0.276656,0.275785,0.274914,0.274045,0.273177,0.272310,0.271445,0.270581,0.269718,0.268856,0.267996,0.267137,0.266279,0.265423,0.264568,0.263714,0.262861"
0.637LiCl-0.363KCl,"665.150000,669.542424,673.934848,678.327273,682.719697,687.112121,691.504545,695.896970,700.289394,704.681818,709.074242,713.466667,717.859091,722.251515,726.643939,731.036364,735.428788,739.821212,744.213636,748.606061,752.998485,757.390909,761.783333,766.175758,770.568182,774.960606,779.353030,783.745455,788.137879,792.530303,796.922727,801.315152,805.707576,810.100000,814.492424,818.884848,823.277273,827.669697,832.062121,836.454545,840.846970,845.239394,849.631818,854.024242,858.416667,862.809091,867.201515,871.593939,875.986364,880.378788,884.771212,889.163636,893.556061,897.948485,902.340909,906.733333,911.125758,915.518182,919.910606,924.303030,928.695455,933.087879,937.480303,941.872727,946.265152,950.657576,955.050000,959.442424,963.834848,968.227273,972.619697,977.012121,981.404545,985.796970,990.189394,994.581818,998.974242,1003.366667,1007.759091,1012.151515,1016.543939,1020.936364,1025.328788,1029.721212,1034.113636,1038.506061,1042.898485,1047.290909,1051.683333,1056.075758,1060.468182,1064.860606,1069.253030,1073.645455,1078.037879,1082.430303,1086.822727,1091.215152,1095.607576,1100.000000","0.424821,0.423484,0.422149,0.420817,0.419486,0.418157,0.416830,0.415505,0.414183,0.412862,0.411543,0.410226,0.408911,0.407598,0.406286,0.404977,0.403670,0.402365,0.401062,0.399760,0.398461,0.397164,0.395868,0.394575,0.393283,0.391994,0.390706,0.389421,0.388137,0.386856,0.385576,0.384298,0.383022,0.381749,0.380477,0.379207,0.377939,0.376673,0.375409,0.374147,0.372887,0.371629,0.370373,0.369119,0.367867,0.366617,0.365368,0.364122,0.362878,0.361635,0.360395,0.359157,0.357920,0.356686,0.355453,0.354223,0.352994,0.351767,0.350543,0.349320,0.348099,0.346881,0.345664,0.344449,0.343236,0.342025,0.340816,0.339609,0.338404,0.337201,0.336000,0.334801,0.333604,0.332409,0.331215,0.330024,0.328835,0.327647,0.326462,0.325279,0.324097,0.322918,0.321740,0.320565,0.319391,0.318219,0.317050,0.315882,0.314716,0.313553,0.312391,0.311231,0.310073,0.308917,0.307763,0.306611,0.305461,0.304313,0.303167,0.302023"
0.5NaCl-0.5KCl,"930.000000,932.727273,935.454545,938.181818,940.909091,943.636364,946.363636,949.090909,951.818182,954.545455,957.272727,960.000000,962.727273,965.454545,968.181818,970.909091,973.636364,976.363636,979.090909,981.818182,984.545455,987.272727,990.000000,992.727273,995.454545,998.181818,1000.909091,1003.636364,1006.363636,1009.090909,1011.818182,1014.545455,1017.272727,1020.000000,1022.727273,1025.454545,1028.181818,1030.909091,1033.636364,1036.363636,1039.090909,1041.818182,1044.545455,1047.272727,1050.000000,1052.727273,1055.454545,1058.181818,1060.909091,1063.636364,1066.363636,1069.090909,1071.818182,1074.545455,1077.272727,1080.000000,1082.727273,1085.454545,1088.181818,1090.909091,1093.636364,1096.363636,1099.090909,1101.818182,1104.545455,1107.272727,1110.000000,1112.727273,1115.454545,1118.181818,1120.909091,1123.636364,1126.363636,1129.090909,1131.818182,1134.545455,1137.272727,1140.000000,1142.727273,1145.454545,1148.181818,1150.909091,1153.636364,1156.363636,1159.090909,1161.818182,1164.545455,1167.272727,1170.000000,1172.727273,1175.454545,1178.181818,1180.909091,1183.636364,1186.363636,1189.090909,1191.818182,1194.545455,1197.272727,1200.000000","0.300480,0.299784,0.299089,0.298394,0.297700,0.297007,0.296315,0.295624,0.294933,0.294243,0.293554,0.292866,0.292178,0.291492,0.290806,0.290120,0.289436,0.288752,0.288069,0.287387,0.286706,0.286026,0.285346,0.284667,0.283989,0.283311,0.282635,0.281959,0.281284,0.280609,0.279936,0.279263,0.278591,0.277920,0.277250,0.276580,0.275911,0.275243,0.274576,0.273909,0.273244,0.272579,0.271915,0.271251,0.270589,0.269927,0.269266,0.268606,0.267946,0.267287,0.266629,0.265972,0.265316,0.264660,0.264006,0.263352,0.262698,0.262046,0.261394,0.260743,0.260093,0.259444,0.258795,0.258147,0.257500,0.256854,0.256209,0.255564,0.254920,0.254277,0.253635,0.252993,0.252352,0.251712,0.251073,0.250435,0.249797,0.249160,0.248524,0.247889,0.247254,0.246621,0.245988,0.245355,0.244724,0.244093,0.243463,0.242834,0.242206,0.241579,0.240952,0.240326,0.239701,0.239076,0.238453,0.237830,0.237208,0.236586,0.235966,0.235346"
0.3CaCl2-0.7LiCl,"771.150000,776.491919,781.833838,787.175758,792.517677,797.859596,803.201515,808.543434,813.885354,819.227273,824.569192,829.911111,835.253030,840.594949,845.936869,851.278788,856.620707,861.962626,867.304545,872.646465,877.988384,883.330303,888.672222,894.014141,899.356061,904.697980,910.039899,915.381818,920.723737,926.065657,931.407576,936.749495,942.091414,947.433333,952.775253,958.117172,963.459091,968.801010,974.142929,979.484848,984.826768,990.168687,995.510606,1000.852525,1006.194444,1011.536364,1016.878283,1022.220202,1027.562121,1032.904040,1038.245960,1043.587879,1048.929798,1054.271717,1059.613636,1064.955556,1070.297475,1075.639394,1080.981313,1086.323232,1091.665152,1097.007071,1102.348990,1107.690909,1113.032828,1118.374747,1123.716667,1129.058586,1134.400505,1139.742424,1145.084343,1150.426263,1155.768182,1161.110101,1166.452020,1171.793939,1177.135859,1182.477778,1187.819697,1193.161616,1198.503535,1203.845455,1209.187374,1214.529293,1219.871212,1225.213131,1230.555051,1235.896970,1241.238889,1246.580808,1251.922727,1257.264646,1262.606566,1267.948485,1273.290404,1278.632323,1283.974242,1289.316162,1294.658081,1300.000000","0.432129,0.431003,0.429877,0.428751,0.427624,0.426497,0.425370,0.424243,0.423115,0.421987,0.420858,0.419729,0.418600,0.417471,0.416342,0.415212,0.414082,0.412951,0.411821,0.410690,0.409559,0.408428,0.407296,0.406164,0.405032,0.403900,0.402767,0.401635,0.400502,0.399369,0.398235,0.397102,0.395968,0.394834,0.393700,0.392566,0.391432,0.390297,0.389162,0.388027,0.386892,0.385757,0.384622,0.383486,0.382351,0.381215,0.380079,0.378944,0.377808,0.376671,0.375535,0.374399,0.373263,0.372126,0.370990,0.369853,0.368716,0.367580,0.366443,0.365306,0.364169,0.363033,0.361896,0.360759,0.359622,0.358485,0.357348,0.356212,0.355075,0.353938,0.352801,0.351664,0.350528,0.349391,0.348255,0.347118,0.345982,0.344845,0.343709,0.342573,0.341437,0.340301,0.339165,0.338029,0.336894,0.335758,0.334623,0.333488,0.332353,0.331218,0.330083,0.328949,0.327815,0.326681,0.325547,0.324413,0.323280,0.322147,0.321014,0.319881"
0.5097CaCl2-0.4903NaCl,"779.150000,784.411111,789.672222,794.933333,800.194444,805.455556,810.716667,815.977778,821.238889,826.500000,831.761111,837.022222,842.283333,847.544444,852.805556,858.066667,863.327778,868.588889,873.850000,879.111111,884.372222,889.633333,894.894444,900.155556,905.416667,910.677778,915.938889,921.200000,926.461111,931.722222,936.983333,942.244444,947.505556,952.766667,958.027778,963.288889,968.550000,973.811111,979.072222,984.333333,989.594444,994.855556,1000.116667,1005.377778,1010.638889,1015.900000,1021.161111,1026.422222,1031.683333,1036.944444,1042.205556,1047.466667,1052.727778,1057.988889,1063.250000,1068.511111,1073.772222,1079.033333,1084.294444,1089.555556,1094.816667,1100.077778,1105.338889,1110.600000,1115.861111,1121.122222,1126.383333,1131.644444,1136.905556,1142.166667,1147.427778,1152.688889,1157.950000,1163.211111,1168.472222,1173.733333,1178.994444,1184.255556,1189.516667,1194.777778,1200.038889,1205.300000,1210.561111,1215.822222,1221.083333,1226.344444,1231.605556,1236.866667,1242.127778,1247.388889,1252.650000,1257.911111,1263.172222,1268.433333,1273.694444,1278.955556,1284.216667,1289.477778,1294.738889,1300.000000","0.390322,0.389387,0.388451,0.387513,0.386574,0.385634,0.384692,0.383750,0.382806,0.381861,0.380915,0.379967,0.379018,0.378068,0.377117,0.376165,0.375211,0.374256,0.373300,0.372342,0.371384,0.370424,0.369463,0.368500,0.367537,0.366572,0.365606,0.364639,0.363670,0.362700,0.361730,0.360757,0.359784,0.358809,0.357833,0.356856,0.355878,0.354899,0.353918,0.352936,0.351953,0.350968,0.349983,0.348996,0.348008,0.347019,0.346028,0.345036,0.344044,0.343050,0.342054,0.341058,0.340060,0.339061,0.338061,0.337060,0.336058,0.335054,0.334050,0.333044,0.332037,0.331029,0.330019,0.329009,0.327997,0.326984,0.325970,0.324955,0.323939,0.322921,0.321903,0.320883,0.319863,0.318841,0.317818,0.316794,0.315768,0.314742,0.313715,0.312686,0.311657,0.310626,0.309595,0.308562,0.307528,0.306493,0.305457,0.304420,0.303383,0.302344,0.301304,0.300263,0.299221,0.298178,0.297134,0.296089,0.295043,0.293996,0.292948,0.291899"
0.282CaCl2-0.718KCl,"921.150000,924.976768,928.803535,932.630303,936.457071,940.283838,944.110606,947.937374,951.764141,955.590909,959.417677,963.244444,967.071212,970.897980,974.724747,978.551515,982.378283,986.205051,990.031818,993.858586,997.685354,1001.512121,1005.338889,1009.165657,1012.992424,1016.819192,1020.645960,1024.472727,1028.299495,1032.126263,1035.953030,1039.779798,1043.606566,1047.433333,1051.260101,1055.086869,1058.913636,1062.740404,1066.567172,1070.393939,1074.220707,1078.047475,1081.874242,1085.701010,1089.527778,1093.354545,1097.181313,1101.008081,1104.834848,1108.661616,1112.488384,1116.315152,1120.141919,1123.968687,1127.795455,1131.622222,1135.448990,1139.275758,1143.102525,1146.929293,1150.756061,1154.582828,1158.409596,1162.236364,1166.063131,1169.889899,1173.716667,1177.543434,1181.370202,1185.196970,1189.023737,1192.850505,1196.677273,1200.504040,1204.330808,1208.157576,1211.984343,1215.811111,1219.637879,1223.464646,1227.291414,1231.118182,1234.944949,1238.771717,1242.598485,1246.425253,1250.252020,1254.078788,1257.905556,1261.732323,1265.559091,1269.385859,1273.212626,1277.039394,1280.866162,1284.692929,1288.519697,1292.346465,1296.173232,1300.000000","0.406470,0.405314,0.404159,0.403004,0.401850,0.400697,0.399544,0.398391,0.397239,0.396088,0.394938,0.393788,0.392638,0.391490,0.390341,0.389194,0.388047,0.386901,0.385755,0.384610,0.383466,0.382322,0.381179,0.380037,0.378895,0.377754,0.376614,0.375474,0.374335,0.373197,0.372059,0.370922,0.369786,0.368651,0.367516,0.366382,0.365249,0.364116,0.362985,0.361854,0.360723,0.359594,0.358465,0.357337,0.356210,0.355084,0.353958,0.352833,0.351709,0.350586,0.349464,0.348342,0.347222,0.346102,0.344983,0.343865,0.342747,0.341631,0.340515,0.339400,0.338286,0.337173,0.336061,0.334950,0.333839,0.332730,0.331621,0.330513,0.329407,0.328301,0.327196,0.326092,0.324989,0.323887,0.322785,0.321685,0.320586,0.319488,0.318390,0.317294,0.316198,0.315104,0.314011,0.312918,0.311827,0.310736,0.309647,0.308559,0.307471,0.306385,0.305300,0.304216,0.303132,0.302050,0.300969,0.299889,0.298810,0.297732,0.296656,0.295580"
0.42KF-0.465LiF-0.115NaF,"735.000000,740.707071,746.414141,752.121212,757.828283,763.535354,769.242424,774.949495,780.656566,786.363636,792.070707,797.777778,803.484848,809.191919,814.898990,820.606061,826.313131,832.020202,837.727273,843.434343,849.141414,854.848485,860.555556,866.262626,871.969697,877.676768,883.383838,889.090909,894.797980,900.505051,906.212121,911.919192,917.626263,923.333333,929.040404,934.747475,940.454545,946.161616,951.868687,957.575758,963.282828,968.989899,974.696970,980.404040,986.111111,991.818182,997.525253,1003.232323,1008.939394,1014.646465,1020.353535,1026.060606,1031.767677,1037.474747,1043.181818,1048.888889,1054.595960,1060.303030,1066.010101,1071.717172,1077.424242,1083.131313,1088.838384,1094.545455,1100.252525,1105.959596,1111.666667,1117.373737,1123.080808,1128.787879,1134.494949,1140.202020,1145.909091,1151.616162,1157.323232,1163.030303,1168.737374,1174.444444,1180.151515,1185.858586,1191.565657,1197.272727,1202.979798,1208.686869,1214.393939,1220.101010,1225.808081,1231.515152,1237.222222,1242.929293,1248.636364,1254.343434,1260.050505,1265.757576,1271.464646,1277.171717,1282.878788,1288.585859,1294.292929,1300.000000","0.633729,0.631291,0.628857,0.626428,0.624004,0.621584,0.619169,0.616758,0.614352,0.611950,0.609553,0.607160,0.604772,0.602389,0.600010,0.597636,0.595266,0.592901,0.590540,0.588184,0.585833,0.583486,0.581144,0.578806,0.576472,0.574144,0.571820,0.569500,0.567185,0.564875,0.562569,0.560267,0.557971,0.555679,0.553391,0.551108,0.548829,0.546555,0.544286,0.542021,0.539761,0.537505,0.535254,0.533007,0.530765,0.528528,0.526295,0.524067,0.521843,0.519624,0.517409,0.515199,0.512994,0.510793,0.508596,0.506404,0.504217,0.502034,0.499856,0.497683,0.495514,0.493349,0.491189,0.489034,0.486883,0.484737,0.482596,0.480459,0.478326,0.476198,0.474075,0.471956,0.469842,0.467732,0.465627,0.463526,0.461430,0.459339,0.457252,0.455170,0.453092,0.451019,0.448950,0.446886,0.444827,0.442772,0.440722,0.438676,0.436635,0.434598,0.432566,0.430539,0.428516,0.426498,0.424484,0.422475,0.420470,0.418470,0.416474,0.414483"
0.59KF-0.065MgF2-0.345NaF,"958.000000,961.454545,964.909091,968.363636,971.818182,975.272727,978.727273,982.181818,985.636364,989.090909,992.545455,996.000000,999.454545,1002.909091,1006.363636,1009.818182,1013.272727,1016.727273,1020.181818,1023.636364,1027.090909,1030.545455,1034.000000,1037.454545,1040.909091,1044.363636,1047.818182,1051.272727,1054.727273,1058.181818,1061.636364,1065.090909,1068.545455,1072.000000,1075.454545,1078.909091,1082.363636,1085.818182,1089.272727,1092.727273,1096.181818,1099.636364,1103.090909,1106.545455,1110.000000,1113.454545,1116.909091,1120.363636,1123.818182,1127.272727,1130.727273,1134.181818,1137.636364,1141.090909,1144.545455,1148.000000,1151.454545,1154.909091,1158.363636,1161.818182,1165.272727,1168.727273,1172.181818,1175.636364,1179.090909,1182.545455,1186.000000,1189.454545,1192.909091,1196.363636,1199.818182,1203.272727,1206.727273,1210.181818,1213.636364,1217.090909,1220.545455,1224.000000,1227.454545,1230.909091,1234.363636,1237.818182,1241.272727,1244.727273,1248.181818,1251.636364,1255.090909,1258.545455,1262.000000,1265.454545,1268.909091,1272.363636,1275.818182,1279.272727,1282.727273,1286.181818,1289.636364,1293.090909,1296.545455,1300.000000","0.491728,0.490511,0.489295,0.488081,0.486868,0.485656,0.484446,0.483237,0.482029,0.480822,0.479617,0.478413,0.477211,0.476009,0.474809,0.473611,0.472413,0.471217,0.470023,0.468829,0.467637,0.466446,0.465257,0.464069,0.462882,0.461696,0.460512,0.459329,0.458148,0.456967,0.455788,0.454611,0.453435,0.452260,0.451086,0.449914,0.448743,0.447573,0.446405,0.445238,0.444072,0.442908,0.441745,0.440583,0.439423,0.438264,0.437106,0.435950,0.434795,0.433641,0.432489,0.431338,0.430188,0.429040,0.427893,0.426747,0.425603,0.424460,0.423318,0.422178,0.421039,0.419902,0.418766,0.417631,0.416497,0.415365,0.414235,0.413105,0.411977,0.410850,0.409725,0.408601,0.407478,0.406357,0.405237,0.404119,0.403002,0.401886,0.400771,0.399658,0.398547,0.397436,0.396327,0.395220,0.394113,0.393008,0.391905,0.390803,0.389702,0.388603,0.387505,0.386408,0.385313,0.384219,0.383126,0.382035,0.380945,0.379857,0.378770,0.377684"
0.22KCl-0.45MgCl2-0.33NaCl,"658.150000,664.633333,671.116667,677.600000,684.083333,690.566667,697.050000,703.533333,710.016667,716.500000,722.983333,729.466667,735.950000,742.433333,748.916667,755.400000,761.883333,768.366667,774.850000,781.333333,787.816667,794.300000,800.783333,807.266667,813.750000,820.233333,826.716667,833.200000,839.683333,846.166667,852.650000,859.133333,865.616667,872.100000,878.583333,885.066667,891.550000,898.033333,904.516667,911.000000,917.483333,923.966667,930.450000,936.933333,943.416667,949.900000,956.383333,962.866667,969.350000,975.833333,982.316667,988.800000,995.283333,1001.766667,1008.250000,1014.733333,1021.216667,1027.700000,1034.183333,1040.666667,1047.150000,1053.633333,1060.116667,1066.600000,1073.083333,1079.566667,1086.050000,1092.533333,1099.016667,1105.500000,1111.983333,1118.466667,1124.950000,1131.433333,1137.916667,1144.400000,1150.883333,1157.366667,1163.850000,1170.333333,1176.816667,1183.300000,1189.783333,1196.266667,1202.750000,1209.233333,1215.716667,1222.200000,1228.683333,1235.166667,1241.650000,1248.133333,1254.616667,1261.100000,1267.583333,1274.066667,1280.550000,1287.033333,1293.516667,1300.000000","0.335227,0.334273,0.333317,0.332359,0.331399,0.330437,0.329473,0.328508,0.327540,0.326571,0.325599,0.324626,0.323651,0.322674,0.321696,0.320715,0.319732,0.318748,0.317761,0.316773,0.315783,0.314791,0.313797,0.312801,0.311804,0.310804,0.309803,0.308799,0.307794,0.306787,0.305778,0.304767,0.303754,0.302740,0.301723,0.300705,0.299685,0.298663,0.297639,0.296614,0.295586,0.294557,0.293526,0.292493,0.291458,0.290421,0.289383,0.288343,0.287301,0.286257,0.285211,0.284164,0.283115,0.282064,0.281011,0.279957,0.278901,0.277843,0.276783,0.275722,0.274659,0.273594,0.272528,0.271460,0.270390,0.269318,0.268245,0.267171,0.266094,0.265016,0.263937,0.262856,0.261773,0.260689,0.259603,0.258516,0.257427,0.256336,0.255244,0.254151,0.253056,0.251960,0.250862,0.249763,0.248662,0.247560,0.246456,0.245352,0.244246,0.243138,0.242029,0.240919,0.239808,0.238695,0.237581,0.236466,0.235350,0.234232,0.233114,0.231994"
0.41KCl-0.38MgCl2-0.21NaCl,"660.150000,666.613131,673.076263,679.539394,686.002525,692.465657,698.928788,705.391919,711.855051,718.318182,724.781313,731.244444,737.707576,744.170707,750.633838,757.096970,763.560101,770.023232,776.486364,782.949495,789.412626,795.875758,802.338889,808.802020,815.265152,821.728283,828.191414,834.654545,841.117677,847.580808,854.043939,860.507071,866.970202,873.433333,879.896465,886.359596,892.822727,899.285859,905.748990,912.212121,918.675253,925.138384,931.601515,938.064646,944.527778,950.990909,957.454040,963.917172,970.380303,976.843434,983.306566,989.769697,996.232828,1002.695960,1009.159091,1015.622222,1022.085354,1028.548485,1035.011616,1041.474747,1047.937879,1054.401010,1060.864141,1067.327273,1073.790404,1080.253535,1086.716667,1093.179798,1099.642929,1106.106061,1112.569192,1119.032323,1125.495455,1131.958586,1138.421717,1144.884848,1151.347980,1157.811111,1164.274242,1170.737374,1177.200505,1183.663636,1190.126768,1196.589899,1203.053030,1209.516162,1215.979293,1222.442424,1228.905556,1235.368687,1241.831818,1248.294949,1254.758081,1261.221212,1267.684343,1274.147475,1280.610606,1287.073737,1293.536869,1300.000000","0.339681,0.338570,0.337457,0.336343,0.335228,0.334111,0.332992,0.331872,0.330750,0.329628,0.328503,0.327377,0.326250,0.325121,0.323991,0.322859,0.321726,0.320592,0.319456,0.318319,0.317181,0.316041,0.314899,0.313757,0.312613,0.311467,0.310321,0.309173,0.308024,0.306873,0.305722,0.304569,0.303414,0.302259,0.301102,0.299944,0.298785,0.297624,0.296463,0.295300,0.294136,0.292971,0.291805,0.290638,0.289470,0.288300,0.287130,0.285958,0.284786,0.283612,0.282437,0.281262,0.280085,0.278907,0.277729,0.276549,0.275369,0.274187,0.273005,0.271822,0.270638,0.269453,0.268268,0.267082,0.265894,0.264706,0.263518,0.262328,0.261138,0.259947,0.258756,0.257564,0.256371,0.255178,0.253984,0.252789,0.251594,0.250399,0.249203,0.248006,0.246809,0.245611,0.244413,0.243215,0.242016,0.240817,0.239618,0.238418,0.237218,0.236018,0.234818,0.233617,0.232416,0.231215,0.230014,0.228813,0.227611,0.226410,0.225208,0.224007"
