r (A),g(r)_weighted_U-Cl,g(r)_weighted_U-U,g(r)_weighted_K-U,g(r)_weighted_K-Cl,g(r)_weighted_K-K,g(r)_weighted_Cl-Cl,S_i_U-Cl,S_i_K-Cl,Average_SCL,lambda_BC
0.641506384404202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.6454180086993496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.6493296329944972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.6532412572896448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.6571528815847923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.6610645058799399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.6649761301750875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.6688877544702351,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.6727993787653826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.6767110030605302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.6806226273556778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.6845342516508254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.688445875945973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.6923575002411205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.6962691245362681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7001807488314157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7040923731265633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7080039974217108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7119156217168584,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.715827246012006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7197388703071536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7236504946023011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7275621188974487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7314737431925963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7353853674877439,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7392969917828914,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.743208616078039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7471202403731866,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7510318646683342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7549434889634817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7588551132586293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7627667375537769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7666783618489245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.770589986144072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7745016104392196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7784132347343672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7823248590295148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7862364833246623,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7901481076198099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7940597319149575,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.7979713562101051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8018829805052526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8057946048004002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8097062290955478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8136178533906954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8175294776858429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8214411019809905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8253527262761381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8292643505712857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8331759748664332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8370875991615808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8409992234567284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.844910847751876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8488224720470235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8527340963421711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8566457206373187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8605573449324663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8644689692276138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8683805935227614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.872292217817909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8762038421130565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.880115466408204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8840270907033516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8879387149984992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8918503392936468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8957619635887943,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.8996735878839419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9035852121790895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9074968364742371,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9114084607693846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9153200850645322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9192317093596798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9231433336548274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.927054957949975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9309665822451225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9348782065402701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9387898308354177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9427014551305652,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9466130794257128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9505247037208604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.954436328016008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9583479523111555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9622595766063031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9661712009014507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9700828251965983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9739944494917459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9779060737868934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.981817698082041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9857293223771886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9896409466723362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9935525709674837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
0.9974641952626313,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
1.0013758195577789,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
1.0052874438529265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
1.009199068148074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
1.0131106924432216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
1.0170223167383692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
1.0209339410335168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
1.0248455653286643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
1.028757189623812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
1.0326688139189595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0223134812222803,0
