r (A),g(r)_weighted_U-Cl,g(r)_weighted_U-U,g(r)_weighted_K-U,g(r)_weighted_K-Cl,g(r)_weighted_K-K,g(r)_weighted_Cl-Cl,S_i_U-Cl,S_i_K-Cl,Average_SCL,lambda_BC
0.13549159296548274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.1394766398174087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.14346168666933468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.14744673352126061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.15143178037318658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.15541682722511255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.1594018740770385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.16338692092896448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.16737196778089045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.1713570146328164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.17534206148474235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.17932710833666832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.18331215518859428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.18729720204052025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.19128224889244622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.19526729574437218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.19925234259629815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.20323738944822412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.20722243630015008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.21120748315207602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.215192530004002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.21917757685592795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.22316262370785392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.22714767055977989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.23113271741170585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.23511776426363182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.23910281111555776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.24308785796748372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.2470729048194097,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.25105795167133566,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.2550429985232616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.2590280453751876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.26301309222711355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.2669981390790395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.2709831859309655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.27496823278289145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.2789532796348174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.2829383264867434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.28692337333866935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.29090842019059526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.29489346704252123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.2988785138944472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.30286356074637316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.30684860759829913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.3108336544502251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.31481870130215106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.318803748154077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.322788795006003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.32677384185792896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.3307588887098549,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.3347439355617809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.33872898241370686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.3427140292656328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.3466990761175588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.3506841229694847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.35466916982141067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.35865421667333663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.3626392635252626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.36662431037718857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.37060935722911453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.3745944040810405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.37857945093296647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.38256449778489243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.3865495446368184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.39053459148874436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.39451963834067033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.3985046851925963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.40248973204452226,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.40647477889644823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.4104598257483742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.41444487260030016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.4184299194522261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.42241496630415204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.426400013156078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.430385060008004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.43437010685992994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.4383551537118559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.44234020056378187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.44632524741570784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.4503102942676338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.45429534111955977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.45828038797148574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.4622654348234117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.46625048167533767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.47023552852726364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.4742205753791896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.4782056222311155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.4821906690830415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.48617571593496745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.4901607627868934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.4941458096388194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.49813085649074534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5021159033426713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5061009501945973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5100859970465232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5140710438984492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5180560907503752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5220411376023011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5260261844542271,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.530011231306153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.533996278158079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.537981325010005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.541966371861931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5459514187138569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5499364655657829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5539215124177088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5579065592696348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5618916061215607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5658766529734868,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5698616998254127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5738467466773387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5778317935292646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5818168403811905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5858018872331165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5897869340850425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5937719809369685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.5977570277888944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6017420746408204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6057271214927463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6097121683446723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6136972151965983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6176822620485243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6216673089004502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6256523557523762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6296374026043021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6336224494562281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.637607496308154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.64159254316008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.645577590012006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6495626368639319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6535476837158579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6575327305677838,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6615177774197099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6655028242716358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6694878711235618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6734729179754877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6774579648274137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6814430116793396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6854280585312656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6894131053831916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6933981522351176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.6973831990870435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7013682459389694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7053532927908954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7093383396428213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7133233864947474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7173084333466733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7212934801985993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7252785270505252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7292635739024512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7332486207543771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7372336676063032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7412187144582291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7452037613101551,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.749188808162081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.753173855014007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7571589018659329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.761143948717859,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7651289955697849,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7691140424217108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7730990892736368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7770841361255627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7810691829774887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7850542298294146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7890392766813407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7930243235332666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.7970093703851926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8009944172371185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8049794640890445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8089645109409704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8129495577928965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8169346046448224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8209196514967484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8249046983486743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8288897452006003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8328747920525262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8368598389044521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8408448857563782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8448299326083041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8488149794602301,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.852800026312156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.856785073164082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.860770120016008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.864755166867934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8687402137198599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8727252605717859,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8767103074237118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8806953542756378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8846804011275637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8886654479794898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8926504948314157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.8966355416833416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9006205885352676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9046056353871935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9085906822391195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9125757290910455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9165607759429715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9205458227948974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9245308696468234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9285159164987493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9325009633506753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9364860102026012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9404710570545273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9444561039064532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9484411507583792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9524261976103051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.956411244462231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.960396291314157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.964381338166083,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.968366385018009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9723514318699349,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9763364787218609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9803215255737868,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9843065724257128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9882916192776388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9922766661295648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
0.9962617129814907,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
1.0002467598334166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
1.0042318066853426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
1.0082168535372686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
1.0122019003891947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
1.0161869472411205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
1.0201719940930465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
1.0241570409449725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
1.0281420877968983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
1.0321271346488243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
1.0361121815007504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
1.0400972283526764,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
1.0440822752046022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
1.0480673220565282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
1.0520523689084542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3249869525491866,0
