r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_K-Cl,g(r)_weighted_K-K,g(r)_weighted_K-U,g(r)_weighted_U-Cl,g(r)_weighted_U-U,S_i_K-Cl,S_i_U-Cl,Average_SCL,lambda_BC
0.422414966304152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.426400013156078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.430385060008004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.4343701068599299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.4383551537118559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.4423402005637818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.4463252474157078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.4503102942676338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.4542953411195597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.4582803879714857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.4622654348234117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.4662504816753376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.4702355285272636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.4742205753791896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.4782056222311155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.4821906690830415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.4861757159349674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.4901607627868934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.4941458096388194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.4981308564907453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5021159033426713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5061009501945973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5100859970465232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5140710438984492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5180560907503752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5220411376023011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5260261844542271,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.530011231306153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.533996278158079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.537981325010005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.541966371861931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5459514187138569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5499364655657829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5539215124177088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5579065592696348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5618916061215607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5658766529734868,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5698616998254127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5738467466773387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5778317935292646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5818168403811905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5858018872331165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5897869340850425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5937719809369685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.5977570277888944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6017420746408204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6057271214927463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6097121683446723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6136972151965983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6176822620485243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6216673089004502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6256523557523762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6296374026043021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6336224494562281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.637607496308154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.64159254316008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.645577590012006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6495626368639319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6535476837158579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6575327305677838,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6615177774197099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6655028242716358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6694878711235618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6734729179754877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6774579648274137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6814430116793396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6854280585312656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6894131053831916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6933981522351176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.6973831990870435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7013682459389694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7053532927908954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7093383396428213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7133233864947474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7173084333466733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7212934801985993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7252785270505252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7292635739024512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7332486207543771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7372336676063032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7412187144582291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7452037613101551,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.749188808162081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.753173855014007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7571589018659329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.761143948717859,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7651289955697849,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7691140424217108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7730990892736368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7770841361255627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7810691829774887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7850542298294146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7890392766813407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7930243235332666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.7970093703851926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8009944172371185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8049794640890445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8089645109409704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8129495577928965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8169346046448224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8209196514967484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8249046983486743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8288897452006003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8328747920525262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8368598389044521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8408448857563782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8448299326083041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8488149794602301,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.852800026312156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.856785073164082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.860770120016008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.864755166867934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8687402137198599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8727252605717859,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8767103074237118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8806953542756378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8846804011275637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8886654479794898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8926504948314157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.8966355416833416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9006205885352676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9046056353871936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9085906822391197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9125757290910456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9165607759429716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9205458227948974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9245308696468234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9285159164987492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9325009633506752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9364860102026012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9404710570545272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9444561039064532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9484411507583792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9524261976103052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.956411244462231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.960396291314157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.964381338166083,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.968366385018009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9723514318699348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9763364787218608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9803215255737868,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9843065724257128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9882916192776388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9922766661295648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
0.9962617129814908,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.0002467598334166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.0042318066853426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.0082168535372686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.0122019003891949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.0161869472411205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.0201719940930465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.0241570409449725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.0281420877968983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.0321271346488243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.0361121815007504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.0400972283526764,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.0440822752046022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.0480673220565282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.0520523689084542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.0560374157603802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.060022462612306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.064007509464232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.067992556316158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
1.071977603168084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.704597120260008,0
