r (A),g(r)_weighted_Mg-Cl,g(r)_weighted_K-Cl,g(r)_weighted_Mg-Mg,g(r)_weighted_K-K,g(r)_weighted_Na-Cl,g(r)_weighted_Cl-Cl,g(r)_weighted_Na-Na,S_i_Mg-Cl,S_i_K-Cl,S_i_Na-Cl,Average_SCL,lambda_BC
0.19994819042521259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.20735367895947973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.21475916749374685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.222164656028014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.22957014456228111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.23697563309654826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.2443811216308154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.2517866101650825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.25919209869934967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.2665975872336168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.2740030757678839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.28140856430215105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.2888140528364182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.29621954137068535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.30362502990495244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.3110305184392196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.31843600697348673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.3258414955077539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.33324698404202097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.3406524725762881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.34805796111055526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.3554634496448224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.36286893817908955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.37027442671335664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.3776799152476238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.38508540378189093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.3924908923161581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.39989638085042517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.4073018693846923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.41470735791895946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.4221128464532266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.4295183349874937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.43692382352176085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.444329312056028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.45173480059029514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.45914028912456223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.4665457776588294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.4739512661930965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.48135675472736367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.4887622432616308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.4961677317958979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.503573220330165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.5109787088644322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.5183841973986993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.5257896859329665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.5331951744672336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.5406006630015007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.5480061515357678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.555411640070035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.5628171286043021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.5702226171385693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.5776281056728364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.5850335942071035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.5924390827413707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.5998445712756378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.6072500598099049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.614655548344172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.6220610368784392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.6294665254127063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.6368720139469735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.6442775024812406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.6516829910155078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.6590884795497749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.6664939680840419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.6738994566183091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.6813049451525762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.6887104336868434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.6961159222211105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.7035214107553777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.7109268992896448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.718332387823912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.7257378763581791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.7331433648924461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.7405488534267133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.7479543419609804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.7553598304952476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.7627653190295147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.7701708075637819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.777576296098049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.7849817846323162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.7923872731665832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.7997927617008503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.8071982502351175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.8146037387693846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.8220092273036518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.8294147158379189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.8368202043721861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.8442256929064532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.8516311814407204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.8590366699749874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.8664421585092545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.8738476470435217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.8812531355777888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.888658624112056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.8960641126463231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.9034696011805903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.9108750897148574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.9182805782491245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.9256860667833916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.9330915553176587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.9404970438519259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.947902532386193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.9553080209204602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.9627135094547273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.9701189979889945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.9775244865232616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.9849299750575287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.9923354635917958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
0.999740952126063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.00714644066033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.0145519291945972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.0219574177288644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.0293629062631315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.0367683947973987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.0441738833316658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.051579371865933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.0589848604002001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.0663903489344673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.0737958374687344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.0812013260030013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.0886068145372685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.0960123030715356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.1034177916058028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.11082328014007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.118228768674337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.1256342572086042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.1330397457428714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.1404452342771385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.1478507228114057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.1552562113456728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.16266169987994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.170067188414207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.1774726769484742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.1848781654827414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.1922836540170085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.1996891425512757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.2070946310855426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.2145001196198097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.221905608154077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.229311096688344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.2367165852226112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.2441220737568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.2515275622911455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.2589330508254126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.2663385393596798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.273744027893947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.281149516428214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.2885550049624812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.2959604934967484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.3033659820310155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.3107714705652826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.3181769590995498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.325582447633817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.3329879361680839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.340393424702351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.3477989132366182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.3552044017708853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.3626098903051524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.3700153788394196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.3774208673736867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.3848263559079539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.392231844442221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.3996373329764882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.4070428215107553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.4144483100450225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.4218537985792896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.4292592871135568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.436664775647824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.444070264182091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.4514757527163582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.4588812412506251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.4662867297848923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.4736922183191594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.4810977068534266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.4885031953876937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.4959086839219609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.503314172456228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.5107196609904952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.5181251495247623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.5255306380590294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.5329361265932966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.5403416151275637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.5477471036618309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.555152592196098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.5625580807303652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.5699635692646323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.5773690577988995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.5847745463331664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.5921800348674335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.5995855234017007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.6069910119359678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.614396500470235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.6218019890045021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.6292074775387693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.6366129660730364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.6440184546073036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.6514239431415707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.6588294316758379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.666234920210105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.6736404087443721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.6810458972786393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.6884513858129064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.6958568743471736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.7032623628814407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
1.7106678514157077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.651916793398911,0
